center,left,right,target,var1,var2,speed
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_338.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_338.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_338.jpg,-0.3962264,0,0,19.67575
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_416.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_416.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_416.jpg,-0.3962264,0,0,19.70227
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_487.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_487.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_487.jpg,-0.3962264,0,0,19.43882
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_565.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_565.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_565.jpg,-0.3962264,0,0,19.35686
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_648.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_648.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_648.jpg,0,0,0,19.30618
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_721.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_721.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_721.jpg,0,0,0,19.30824
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_794.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_794.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_794.jpg,0,0,0,19.30273
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_872.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_872.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_872.jpg,0,0,0,19.16184
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_13_948.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_13_948.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_13_948.jpg,0,0,0,19.06409
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_021.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_021.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_021.jpg,0,0,0,18.96091
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_097.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_097.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_097.jpg,0,0,0,18.83206
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_170.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_170.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_170.jpg,0,0,0,18.75797
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_250.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_250.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_250.jpg,0,0,0.1512908,17.98454
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_319.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_319.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_319.jpg,0,0,0.3989298,16.69056
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_400.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_400.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_400.jpg,0,0,0.4700475,15.42588
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_468.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_468.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_468.jpg,0,0,0.2663754,14.48391
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_541.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_541.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_541.jpg,0,0,0.05321262,13.23662
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_613.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_613.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_613.jpg,0,0,0,12.85743
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_683.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_683.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_683.jpg,0,0,0.04221183,12.75746
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_760.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_760.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_760.jpg,0,0,0.2653859,11.52676
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_835.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_835.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_835.jpg,0,0,0.4977119,10.33094
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_912.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_912.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_912.jpg,0,0,0.3179281,9.408913
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_14_981.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_14_981.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_14_981.jpg,0,0,0.06394196,8.205771
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_061.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_061.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_061.jpg,0,0,0,7.558616
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_136.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_136.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_136.jpg,0,0,0,7.497829
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_216.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_216.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_216.jpg,0,0,0,7.43755
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_292.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_292.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_292.jpg,0,0,0,7.392668
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_368.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_368.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_368.jpg,0,0,0,7.333253
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_445.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_445.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_445.jpg,0,0,0,7.274317
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_511.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_511.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_511.jpg,0,0,0,7.230427
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_586.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_586.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_586.jpg,0,0,0,7.17868
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_665.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_665.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_665.jpg,0,0,0,7.149431
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_743.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_743.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_743.jpg,0,0,0,7.140403
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_814.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_814.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_814.jpg,0,0,0,7.151826
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_884.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_884.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_884.jpg,0,0,0,7.168932
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_15_962.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_15_962.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_15_962.jpg,0,0,0,7.18633
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_034.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_034.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_034.jpg,0.09433963,0,0,7.219804
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_102.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_102.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_102.jpg,0.1886793,0,0,7.256703
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_183.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_183.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_183.jpg,0.2641509,0,0,7.305561
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_264.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_264.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_264.jpg,0.3018868,0,0,7.399159
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_335.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_335.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_335.jpg,0.3018868,0,0,7.540113
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_413.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_413.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_413.jpg,0.3018868,0,0,7.650006
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_484.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_484.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_484.jpg,0,0,0,7.841671
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_552.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_552.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_552.jpg,0,0,0,7.991175
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_628.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_628.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_628.jpg,0,0,0,8.168953
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_696.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_696.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_696.jpg,0,0,0,8.361882
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_768.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_768.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_768.jpg,0,0,0,8.491733
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_836.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_836.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_836.jpg,0.01886792,0,0,8.671755
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_915.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_915.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_915.jpg,0.05660377,0,0,8.890204
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_16_987.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_16_987.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_16_987.jpg,0.09433963,0,0,9.073276
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_059.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_059.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_059.jpg,0.1132075,0,0,9.398715
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_130.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_130.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_130.jpg,0.1320755,0,0,9.721067
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_196.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_196.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_196.jpg,0.1698113,0,0,10.11108
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_264.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_264.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_264.jpg,0.2075472,0,0,10.41362
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_331.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_331.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_331.jpg,0.2075472,0,0,10.71256
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_409.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_409.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_409.jpg,0.2264151,0,0,11.05565
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_482.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_482.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_482.jpg,0.2264151,0,0,11.3754
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_554.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_554.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_554.jpg,0.2264151,0,0,11.58155
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_627.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_627.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_627.jpg,0.2264151,0,0,11.89902
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_700.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_700.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_700.jpg,0,0,0,12.40172
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_774.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_774.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_774.jpg,0,0,0,12.62473
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_849.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_849.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_849.jpg,0,0,0,13.31362
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_927.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_927.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_927.jpg,0,0,0,13.36401
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_39_17_998.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_39_17_998.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_39_17_998.jpg,0,0,0,13.66545
